timestamp_utc,pixel_disagreement
20120501205530,0.14206597222222223
20120501205600,0.13942274305555555
20120501205630,0.13729166666666667
20120501205700,0.13850694444444445
20120501205730,0.1408810763888889
20120501205800,0.14004774305555556
20120501205830,0.13740451388888889
20120501205900,0.1416015625
20120501205930,0.1458420138888889
20120501210000,0.14872829861111111
20120501210030,0.14688368055555556
20120501210100,0.16359809027777777
20120501210130,0.16621527777777778
20120501210200,0.16315972222222222
20120501210230,0.16084201388888889
20120501210300,0.14616753472222221
20120501210330,0.15671006944444443
20120501210400,0.159765625
20120501210430,0.16048177083333334
20120501210500,0.15458767361111111
20120501210530,0.1566015625
20120501210600,0.1684375
20120501210630,0.15098524305555555
20120501210700,0.15687934027777778
20120501210730,0.16095486111111112
20120501210800,0.15233506944444444
20120501210830,0.1599826388888889
20120501210900,0.1525607638888889
20120501210930,0.16606336805555555
20120501211000,0.16404947916666668
20120501211030,0.15693576388888889
20120501211100,0.16453993055555555
20120501211130,0.1666796875
20120501211200,0.16810329861111112
20120501211230,0.16839409722222223
20120501211300,0.16399305555555554
20120501211330,0.1466579861111111
20120501211400,0.1483246527777778
20120501211430,0.1580295138888889
20120501211500,0.16727430555555556
20120501211530,0.16529947916666668
20120501211600,0.16049913194444446
20120501211630,0.17107638888888888
20120501211700,0.17201388888888888
20120501211730,0.17194010416666666
20120501211800,0.18161458333333333
20120501211830,0.17256510416666668
20120501211900,0.16724392361111112
20120501211930,0.15264756944444444
20120501212000,0.17151041666666667
20120501212030,0.16632378472222223
20120501212100,0.17203125
20120501212130,0.17039496527777778
20120501212200,0.16481336805555555
20120501212230,0.16555555555555557
20120501212300,0.16508680555555555
20120501212330,0.13997395833333334
20120501212400,0.15507378472222222
20120501212430,0.15150607638888888
20120501212500,0.16256076388888888
20120501212530,0.14733072916666667
20120501212600,0.13908420138888888
20120501212630,0.16998697916666666
20120501212700,0.16688368055555555
20120501212730,0.16473090277777777
20120501212800,0.16398871527777778
20120501212830,0.1615798611111111
20120501212900,0.143359375
20120501212930,0.14717013888888889
20120501213000,0.1458940972222222
20120501213030,0.14758246527777777
20120501213100,0.15063368055555557
20120501213130,0.15337239583333334
20120501213200,0.14654947916666666
20120501213230,0.14761284722222223
20120501213300,0.17021267361111111
20120501213330,0.1598828125
20120501213400,0.158203125
20120501213430,0.15104600694444445
20120501213500,0.1479470486111111
20120501213530,0.15479600694444445
20120501213600,0.14856336805555556
20120501213630,0.13995659722222223
20120501213700,0.14221788194444446
20120501213730,0.1475173611111111
20120501213800,0.1484201388888889
20120501213830,0.16088541666666667
20120501213900,0.1570529513888889
20120501213930,0.15016493055555555
20120501214000,0.14651909722222223
20120501214030,0.17039496527777778
20120501214100,0.16526475694444445
20120501214130,0.16637586805555554
20120501214200,0.1514626736111111
20120501214230,0.15503038194444443
20120501214300,0.14955729166666668
20120501214330,0.1639496527777778
20120501214400,0.15522569444444445
20120501214430,0.14233072916666667
20120501214500,0.1390234375
20120501214530,0.1433940972222222
20120501214600,0.1432204861111111
20120501214630,0.15033854166666666
20120501214700,0.14719618055555556
20120501214730,0.15131510416666666
20120501214800,0.15203559027777777
20120501214830,0.1422482638888889
20120501214900,0.15148871527777777
20120501214930,0.15197916666666667
20120501215000,0.16809461805555556
20120501215030,0.1675217013888889
20120501215100,0.15947048611111111
20120501215130,0.15612847222222223
20120501215200,0.16015625
20120501215230,0.1568402777777778
20120501215300,0.1512890625
20120501215330,0.1383029513888889
20120501215400,0.15436197916666666
20120501215430,0.14295572916666666
20120501215500,0.13923177083333332
20120501215530,0.14366319444444445
20120501215600,0.13740451388888889
20120501215630,0.1369314236111111
20120501215700,0.13723090277777777
20120501215730,0.13833333333333334
20120501215800,0.14186631944444444
20120501215830,0.14601996527777777
20120501215900,0.14276475694444443
20120501215930,0.13637152777777778
20120501220000,0.13701822916666667
20120501220030,0.14439236111111112
20120501220100,0.15937065972222222
20120501220130,0.14253472222222222
20120501220200,0.14608506944444444
20120501220230,0.15729166666666666
20120501220300,0.14406684027777777
20120501220330,0.13690104166666667
20120501220400,0.1430078125
20120501220430,0.14243923611111112
20120501220500,0.15923177083333334
20120501220530,0.15477864583333334
20120501220600,0.15555121527777777
20120501220630,0.14825520833333333
20120501220700,0.15174479166666666
20120501220730,0.14908854166666666
20120501220800,0.15085503472222223
20120501220830,0.15047743055555557
20120501220900,0.1507204861111111
20120501220930,0.1512673611111111
20120501221000,0.14381510416666668
20120501221030,0.1544140625
20120501221100,0.1509331597222222
20120501221130,0.14546440972222222
20120501221200,0.1457421875
20120501221230,0.15512586805555556
20120501221300,0.1581423611111111
20120501221330,0.15141927083333334
20120501221400,0.14212673611111112
20120501221430,0.15172309027777778
20120501221500,0.14363715277777778
20120501221530,0.15911458333333334
20120501221600,0.17244357638888888
20120501221630,0.1811111111111111
20120501221700,0.17917100694444443
20120501221730,0.15876736111111112
20120501221800,0.1448654513888889
20120501221830,0.14387152777777779
20120501221900,0.13850260416666665
20120501221930,0.14730902777777777
20120501222000,0.14028645833333334
20120501222030,0.14768229166666666
20120501222100,0.17028645833333333
20120501222130,0.17184027777777777
20120501222200,0.16720052083333334
20120501222230,0.15531684027777778
20120501222300,0.16118055555555555
20120501222330,0.1608203125
20120501222400,0.15401475694444444
20120501222430,0.14661024305555556
20120501222500,0.15590277777777778
20120501222530,0.15411024305555557
20120501222600,0.15303819444444444
20120501222630,0.15610677083333332
20120501222700,0.15598524305555556
20120501222730,0.15292100694444444
20120501222800,0.1492534722222222
20120501222830,0.1499435763888889
20120501222900,0.16131076388888888
20120501222930,0.15493055555555554
20120501223000,0.1615668402777778
20120501223030,0.16057291666666668
20120501223100,0.15389756944444444
20120501223130,0.14355034722222224
20120501223200,0.14628472222222222
20120501223230,0.1441796875
20120501223300,0.13898003472222223
20120501223330,0.13962673611111112
20120501223400,0.1401779513888889
20120501223430,0.1408420138888889
20120501223500,0.13859375
20120501223530,0.1296875
20120501223600,0.13145399305555555
20120501223630,0.13114149305555556
20120501223700,0.13153645833333333
20120501223730,0.13238715277777777
20120501223800,0.13386284722222222
20120501223830,0.13539930555555554
20120501223900,0.12667100694444444
20120501223930,0.12937065972222223
20120501224000,0.13178819444444445
20120501224030,0.13354600694444443
20120501224100,0.131796875
20120501224130,0.12730902777777778
20120501224200,0.12956597222222221
20120501224230,0.12963107638888888
20120501224300,0.13216145833333334
20120501224330,0.13148871527777778
20120501224400,0.130859375
20120501224430,0.13363715277777777
20120501224500,0.12866319444444443
20120501224530,0.12772569444444445
20120501224600,0.12866753472222223
20120501224630,0.11945746527777777
20120501224700,0.11870659722222222
20120501224730,0.11701822916666667
20120501224800,0.11860677083333333
20120501224830,0.11957465277777778
20120501224900,0.11858072916666666
20120501224930,0.12338975694444444
20120501225000,0.12258680555555555
20120501225030,0.12362847222222222
20120501225100,0.12045138888888889
20120501225130,0.11708767361111111
20120501225200,0.11386284722222222
20120501225230,0.1111328125
20120501225300,0.1140234375
20120501225330,0.11553819444444445
20120501225400,0.1165060763888889
20120501225430,0.11644097222222222
20120501225500,0.11775173611111112
20120501225530,0.11681423611111111
20120501225600,0.11319010416666667
20120501225630,0.11527777777777778
20120501225700,0.11613715277777778
20120501225730,0.11760850694444444
20120501225800,0.11625434027777778
20120501225830,0.11429253472222223
20120501225900,0.11571614583333334
20120501225930,0.11631944444444445
20120501230000,0.1175954861111111
20120501230030,0.11394965277777777
20120501230100,0.1158203125
20120501230130,0.11922743055555556
20120501230200,0.12238715277777777
20120501230230,0.12558159722222223
20120501230300,0.12921875
20120501230330,0.12142361111111111
20120501230400,0.11850694444444444
20120501230430,0.11744791666666667
20120501230500,0.1218532986111111
20120501230530,0.11615885416666667
20120501230600,0.10828559027777777
20120501230630,0.10665798611111112
20120501230700,0.1052517361111111
20120501230730,0.10172743055555555
20120501230800,0.09676215277777778
20120501230830,0.09528645833333334
20120501230900,0.09633246527777778
20120501230930,0.09184461805555555
20120501231000,0.09043836805555555
20120501231030,0.08983940972222222
20120501231100,0.0930859375
20120501231130,0.09383246527777778
20120501231200,0.09231770833333333
20120501231230,0.09242621527777778
20120501231300,0.08912326388888889
20120501231330,0.09235243055555556
20120501231400,0.09440972222222223
20120501231430,0.09348958333333333
20120501231500,0.09430555555555556
20120501231530,0.09135416666666667
20120501231600,0.09414496527777778
20120501231630,0.09447916666666667
20120501231700,0.09732638888888889
20120501231730,0.09770833333333333
20120501231800,0.09946180555555556
20120501231830,0.10042100694444445
20120501231900,0.09791666666666667
20120501231930,0.09919270833333334
20120501232000,0.09373697916666666
20120501232030,0.09547743055555556
20120501232100,0.09553819444444445
20120501232130,0.0931814236111111
20120501232200,0.09339409722222222
20120501232230,0.09328125
20120501232300,0.08875
20120501232330,0.09513020833333333
20120501232400,0.09355034722222222
20120501232430,0.09284722222222222
20120501232500,0.0954079861111111
20120501232530,0.09663194444444445
20120501232600,0.09822048611111112
20120501232630,0.09698784722222223
20120501232700,0.09447916666666667
20120501232730,0.09637152777777777
20120501232800,0.09657986111111111
20120501232830,0.09905815972222222
20120501232900,0.10054253472222222
20120501232930,0.10063368055555555
20120501233000,0.09714409722222223
20120501233030,0.09984375
20120501233100,0.10103298611111111
20120501233130,0.10023003472222222
20120501233200,0.10248697916666667
20120501233230,0.10114583333333334
20120501233300,0.09512152777777778
20120501233330,0.09340711805555556
20120501233400,0.09335069444444444
20120501233430,0.09227864583333334
20120501233500,0.09202256944444444
20120501233530,0.0923046875
20120501233600,0.09287326388888889
20120501233630,0.09297743055555556
20120501233700,0.09160590277777778
20120501233730,0.09141059027777777
20120501233800,0.09100260416666667
20120501233830,0.09060763888888888
20120501233900,0.09260850694444445
20120501233930,0.09404079861111111
20120501234000,0.09292534722222222
20120501234030,0.09424479166666666
20120501234100,0.09454861111111111
20120501234130,0.09508246527777778
20120501234200,0.0940625
20120501234230,0.0924609375
20120501234300,0.0928298611111111
20120501234330,0.09055989583333333
20120501234400,0.09149305555555555
20120501234430,0.09248697916666666
20120501234500,0.09315104166666667
20120501234530,0.08898871527777778
20120501234600,0.08980034722222222
20120501234630,0.09002604166666667
20120501234700,0.08959201388888889
20120501234730,0.09048177083333334
20120501234800,0.09253038194444445
20120501234830,0.09138020833333334
20120501234900,0.09045572916666667
20120501234930,0.0904123263888889
20120501235000,0.09003472222222222
20120501235030,0.08805555555555555
20120501235100,0.08897569444444445
20120501235130,0.08868055555555555
20120501235200,0.08993055555555556
20120501235230,0.09058159722222223
20120501235300,0.08948350694444444
20120501235330,0.08822048611111111
20120501235400,0.08821614583333333
20120501235430,0.08964409722222222
20120501235500,0.08933159722222223
20120501235530,0.08857638888888889
20120501235600,0.08977864583333334
20120501235630,0.08980902777777777
20120501235700,0.08887586805555556
20120501235730,0.09100260416666667
20120501235800,0.09120225694444445
20120501235830,0.0901953125
20120501235900,0.08925347222222223
20120501235930,0.0895703125
20120502000000,0.08897569444444445
20120502150000,0.15856336805555554
20120502150030,0.16424045138888888
20120502150100,0.15957899305555556
20120502150130,0.15057725694444443
20120502150200,0.15198784722222222
20120502150230,0.15071180555555555
20120502150300,0.15372829861111112
20120502150330,0.1628298611111111
20120502150400,0.15770833333333334
20120502150430,0.16923177083333332
20120502150500,0.16583767361111112
20120502150530,0.16143663194444444
20120502150600,0.16490885416666667
20120502150630,0.14737847222222222
20120502150700,0.14763020833333335
20120502150730,0.1389453125
20120502150800,0.15355034722222222
20120502150830,0.16056857638888888
20120502150900,0.17575520833333333
20120502150930,0.1714409722222222
20120502151000,0.17407552083333333
20120502151030,0.17686631944444445
20120502151100,0.16934027777777777
20120502151130,0.17
20120502151200,0.15334201388888888
20120502151230,0.1508203125
20120502151300,0.14872395833333332
20120502151330,0.1542578125
20120502151400,0.1508203125
20120502151430,0.15246961805555556
20120502151500,0.14167100694444446
20120502151530,0.14612847222222222
20120502151600,0.1297265625
20120502151630,0.15666666666666668
20120502151700,0.16598958333333333
20120502151730,0.1769921875
20120502151800,0.16668402777777777
20120502151830,0.1674782986111111
20120502151900,0.15940104166666666
20120502151930,0.15556423611111111
20120502152000,0.1636154513888889
20120502152030,0.15161024305555557
20120502152100,0.15404513888888888
20120502152130,0.15011284722222223
20120502152200,0.1546267361111111
20120502152230,0.15009114583333333
20120502152300,0.15872829861111112
20120502152330,0.1526736111111111
20120502152400,0.1537673611111111
20120502152430,0.1512543402777778
20120502152500,0.15260850694444444
20120502152530,0.14667534722222222
20120502152600,0.15074652777777778
20120502152630,0.16484809027777778
20120502152700,0.1689279513888889
20120502152730,0.15677517361111112
20120502152800,0.15304253472222223
20120502152830,0.15220052083333332
20120502152900,0.1592925347222222
20120502152930,0.18081163194444444
20120502153000,0.18328559027777777
20120502153030,0.17184895833333333
20120502153100,0.1550043402777778
20120502153130,0.16057291666666668
20120502153200,0.16309461805555556
20120502153230,0.17124131944444446
20120502153300,0.17516927083333333
20120502153330,0.19162760416666666
20120502153400,0.17618055555555556
20120502153430,0.19458333333333333
20120502153500,0.18476996527777778
20120502153530,0.18953125
20120502153600,0.17578125
20120502153630,0.16643663194444444
20120502153700,0.16093315972222222
20120502153730,0.16556423611111112
20120502153800,0.16369791666666667
20120502153830,0.16377604166666668
20120502153900,0.14764756944444443
20120502153930,0.14933159722222222
20120502154000,0.14378472222222222
20120502154030,0.15890190972222223
20120502154100,0.16319444444444445
20120502154130,0.1612890625
20120502154200,0.16926215277777779
20120502154230,0.16759114583333334
20120502154300,0.16069444444444445
20120502154330,0.1675
20120502154400,0.15855902777777778
20120502154430,0.15008680555555556
20120502154500,0.14120225694444444
20120502154530,0.14231770833333332
20120502154600,0.13684895833333333
20120502154630,0.13692708333333334
20120502154700,0.1411675347222222
20120502154730,0.14363715277777778
20120502154800,0.138125
20120502154830,0.1359027777777778
20120502154900,0.1559939236111111
20120502154930,0.1629123263888889
20120502155000,0.1658420138888889
20120502155030,0.165234375
20120502155100,0.1648784722222222
20120502155130,0.16828993055555555
20120502155200,0.16539496527777778
20120502155230,0.16258680555555555
