img_name,timestamp_utc,mattime,fsc_z,fsc_thn_z,cf_shcu,cf_tot,solar_azimuth,skyopq,skythn,clr_z,thn_z,opq_z,cbh_bin,spd_rwp_cbh,dirn_rwp_cbh
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182900.png.20120525182900.png,2.01205E+13,735014.7701,0.555737071,0.268346159,0.146666667,0.146666667,181.7867584,30.30256653,29.52393913,20668,12484,13370,983.4782609,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182930.png.20120525182930.png,2.01205E+13,735014.7705,0.554535684,0.252472055,0.177777778,0.177777778,182.2229462,31.34207726,26.75352097,20723,11745,14052,983.4146341,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.183000.png.20120525183000.png,2.01205E+13,735014.7708,0.516671324,0.212846916,0.213333333,0.213333333,182.6589355,32.75366592,21.67988586,22483,9901,14133,983.3333333,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184500.png.20120525184500.png,2.01205E+13,735014.7813,0.716921161,0.295921655,0.622222222,0.622222222,195.4597626,32.5674324,25.42163467,13181,13779,19603,1004.835681,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184530.png.20120525184530.png,2.01205E+13,735014.7816,0.798530233,0.232863466,0.604444444,0.604444444,195.87146,31.99386024,27.6992054,9376,10837,26325,1004.479638,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184600.png.20120525184600.png,2.01205E+13,735014.7819,0.89890254,0.249053731,0.604444444,0.604444444,196.2818756,33.41187668,31.84719658,4781,11778,30732,1004.210526,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184630.png.20120525184630.png,2.01205E+13,735014.7823,0.871567303,0.266855318,0.604444444,0.604444444,196.6909637,33.35242462,30.85510445,5991,12448,28208,1005.762712,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184700.png.20120525184700.png,2.01205E+13,735014.7826,0.817093098,0.319952698,0.595555556,0.595555556,197.0987244,30.52382469,29.27323914,8507,14881,23122,1005.762712,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184730.png.20120525184730.png,2.01205E+13,735014.783,0.705119924,0.289583602,0.5625,0.5625,197.5051117,28.39861488,27.0215416,13696,13450,19300,1005.941423,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184800.png.20120525184800.png,2.01205E+13,735014.7833,0.707471598,0.393638726,0.528888889,0.528888889,197.9100952,25.14412689,31.42026711,13621,18329,14613,1006.393443,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184830.png.20120525184830.png,2.01205E+13,735014.7837,0.680651329,0.387016391,0.502222222,0.502222222,198.3136749,24.45892715,30.72810745,14866,18016,13669,1006.393443,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184900.png.20120525184900.png,2.01205E+13,735014.784,0.736640811,0.401388023,0.502222222,0.502222222,198.7158203,24.68987274,34.93539047,12257,18681,15603,1006.734694,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.184930.png.20120525184930.png,2.01205E+13,735014.7844,0.731633637,0.386716658,0.502222222,0.502222222,199.1165009,23.79382133,34.62524796,12526,18050,16099,1008.498024,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185000.png.20120525185000.png,2.01205E+13,735014.7847,0.71601947,0.355211527,0.502222222,0.502222222,199.5157166,24.09731865,32.70869064,13244,16566,16827,1010.316206,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185030.png.20120525185030.png,2.01205E+13,735014.7851,0.681067753,0.254738422,0.5,0.5,199.9134216,27.01318359,27.5690136,14875,11881,19884,1011.230769,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185100.png.20120525185100.png,2.01205E+13,735014.7854,0.664499742,0.2702342,0.502222222,0.502222222,200.3096008,27.79654884,28.08594704,15586,12554,18316,1010.786517,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185130.png.20120525185130.png,2.01205E+13,735014.7858,0.653062978,0.273691898,0.493333333,0.493333333,200.7042389,29.71504402,27.21994781,16152,12742,17662,1012.70073,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185200.png.20120525185200.png,2.01205E+13,735014.7861,0.680472864,0.343901128,0.48,0.48,201.0973358,28.88510132,29.97568512,14866,16000,15659,1015.255474,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185230.png.20120525185230.png,2.01205E+13,735014.7865,0.725965877,0.437685332,0.484444444,0.484444444,201.4888458,26.06153488,34.61439133,12753,20369,13416,1013.617404,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185300.png.20120525185300.png,2.01205E+13,735014.7868,0.74713039,0.530544689,0.484444444,0.484444444,201.8787689,22.54208374,38.47533035,11764,24682,10076,1013.591666,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185330.png.20120525185330.png,2.01205E+13,735014.7872,0.675499389,0.510674362,0.482142857,0.482142857,202.2670746,19.07398224,40.14300919,15124,23801,7682,1014.648742,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185400.png.20120525185400.png,2.01205E+13,735014.7875,0.560182899,0.421376897,0.484444444,0.484444444,202.6537628,18.09472275,35.7713623,20488,19629,6466,1015.530451,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185430.png.20120525185430.png,2.01205E+13,735014.7878,0.487828439,0.355680062,0.453333333,0.453333333,203.0388031,18.64022255,31.5760994,23859,16569,6156,1016.291583,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185500.png.20120525185500.png,2.01205E+13,735014.7882,0.567456474,0.36735748,0.431111111,0.431111111,203.4221954,20.67050743,31.06435776,20099,17070,9298,1017.737727,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185530.png.20120525185530.png,2.01205E+13,735014.7885,0.653408235,0.384236241,0.444444444,0.444444444,203.8039093,22.18665886,30.26518822,16103,17852,12506,1019.111121,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185600.png.20120525185600.png,2.01205E+13,735014.7889,0.697089975,0.302634093,0.444444444,0.444444444,204.1839447,26.8705101,27.22614098,14271,14258,18584,1020.338899,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185630.png.20120525185630.png,2.01205E+13,735014.7892,0.82466719,0.24367821,0.446428571,0.446428571,204.5622864,33.18160629,25.35795593,8258,11477,27364,1022.931265,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185700.png.20120525185700.png,2.01205E+13,735014.7896,0.854345165,0.136850695,0.448888889,0.448888889,204.9389191,36.95201111,22.62178612,6783,6373,33413,1025.180114,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185730.png.20120525185730.png,2.01205E+13,735014.7899,0.889125341,0.157735216,0.466666667,0.466666667,205.3138275,36.14972687,25.13105774,5158,7338,34025,1025.408519,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185800.png.20120525185800.png,2.01205E+13,735014.7903,0.884461552,0.314123516,0.466666667,0.466666667,205.6869965,31.41716957,28.65117264,5373,14608,26523,1025.68924,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185830.png.20120525185830.png,2.01205E+13,735014.7906,0.812431444,0.317668567,0.497777778,0.497777778,206.0584412,29.76804924,27.22557449,8721,14770,23004,1026.987762,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185900.png.20120525185900.png,2.01205E+13,735014.791,0.725002682,0.280253137,0.528888889,0.528888889,206.4281311,30.64649963,21.97136497,12819,13064,20732,1028.481343,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.185930.png.20120525185930.png,2.01205E+13,735014.7913,0.747568229,0.444654399,0.5625,0.5625,206.796051,25.68612671,25.6538353,11756,20708,14107,1029.077425,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.190000.png.20120525190000.png,2.01205E+13,735014.7917,0.854406295,0.442994432,0.595555556,0.595555556,207.1622162,30.16042137,30.67819977,6772,20605,19136,1029.895382,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.191500.png.20120525191500.png,2.01205E+13,735014.8021,0.527505717,0.428290978,0.204444444,0.204444444,217.3028564,14.83671665,31.78475761,21902,19853,4599,1038.114551,11.44999981,168.9995396
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.191530.png.20120525191530.png,2.01205E+13,735014.8024,0.501260477,0.375083493,0.169642857,0.169642857,217.6126404,14.81451511,30.77830696,23147,17408,5856,1040.527574,10.99999968,166.0064298
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.191600.png.20120525191600.png,2.01205E+13,735014.8028,0.581219807,0.42596187,0.137777778,0.137777778,217.9206238,16.53309631,31.63155556,19418,19751,7199,1043.231824,10.99999968,166.0064298
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.191630.png.20120525191630.png,2.01205E+13,735014.8031,0.615877329,0.405365769,0.106666667,0.106666667,218.2268219,19.05782509,28.97371674,17811,18796,9761,1042.730478,10.99999968,166.0064298
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.191700.png.20120525191700.png,2.01205E+13,735014.8035,0.602010874,0.388991974,0.071111111,0.071111111,218.5312347,18.15497971,28.21879387,18446,18029,9873,1043.531116,10.99999968,166.0064298
